Symbol Name (Lots),Entry Price,Target Price,Profit/Loss,Strategy,Strategy Description,Trading Session,,Lots,Event Type,Event Name,Event Impact,Stoploss,Volumne,Volume,Volatility,Live sentiment,Entry Timestamp,Target Timestamp
XAUUSD,1933.88,1944.92,11.04,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1930.19,71076,71061,2.09,Bullish,,
XAUUSD,1907.09,1914.37,7.28,Scalping,Scalp short dips,New York Session,,0.01,,,,1904.01,54810,54612,1.5,Bullish,,
XAUUSD,1922.66,1932.71,10.05,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1918.57,9091,9154,2.06,Neutral,,
XAUUSD,1858.68,1875.87,17.19,Scalping,Scalp short dips,London Session,,0.01,,,,1855.6,46372,46676,1.09,Bearish,,
XAUUSD,1913.48,1913.18,-0.3,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1909.07,48985,48622,2.92,Neutral,,
XAUUSD,1858.8,1854.54,-4.26,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1855.59,17412,17493,1.06,Bullish,,
XAUUSD,1968.79,1987.15,18.36,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1965.55,94624,94630,0.75,Bullish,,
XAUUSD,1960.11,1966.5,6.39,Momentum,Follow momentum trend,New York Session,,0.01,,,,1955.6,85148,84792,1.81,Neutral,,
XAUUSD,1904.32,1903.79,-0.53,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1901.71,67233,67357,2.47,Bullish,,
XAUUSD,1902.13,1909.69,7.56,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1900.59,46767,46541,1.81,Bullish,,
XAUUSD,1904.88,1917.67,12.79,Reversal,Enter on reversal signals,London Session,,0.01,,,,1903.76,41765,41753,1.33,Neutral,,
XAUUSD,1885.7,1888.13,2.43,Momentum,Follow momentum trend,London Session,,0.01,,,,1881.68,65446,65028,2.17,Bullish,,
XAUUSD,1855.76,1873.92,18.16,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1852.28,54998,54958,1.54,Bearish,,
XAUUSD,1897.48,1902.41,4.93,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1893.66,7165,6971,3.3,Neutral,,
XAUUSD,1952.45,1945.15,-7.3,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1950.6,51738,52060,3.27,Bearish,,
XAUUSD,1872.92,1869.94,-2.98,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1871.37,80834,80391,2.01,Bullish,,
XAUUSD,1899.52,1919.26,19.74,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1898.46,46465,46384,1.48,Bullish,,
XAUUSD,1895.8,1914.02,18.22,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1893.4,6144,6102,2.71,Neutral,,
XAUUSD,1912.38,1922.46,10.08,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1909.02,78842,79067,0.61,Bullish,,
XAUUSD,1965.21,1967.63,2.42,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1962.64,20935,21009,1.92,Neutral,,
XAUUSD,1924.55,1928.43,3.88,Momentum,Follow momentum trend,New York Session,,0.01,,,,1921.8,26603,26770,1.51,Neutral,,
XAUUSD,1989.49,1979.94,-9.55,Scalping,Scalp short dips,London Session,,0.01,,,,1984.87,17306,17583,3.26,Neutral,,
XAUUSD,1885.64,1903.98,18.34,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1883.25,33691,34053,0.54,Neutral,,
XAUUSD,1936.03,1933.19,-2.84,Scalping,Scalp short dips,London Session,,0.01,,,,1932.97,75918,75732,2.16,Neutral,,
XAUUSD,1911.22,1914.37,3.15,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1907.09,52419,52457,2.72,Bearish,,
XAUUSD,1981.02,1982.07,1.05,Scalping,Scalp short dips,New York Session,,0.01,,,,1978.43,21283,21623,1.96,Neutral,,
XAUUSD,1905.59,1903.61,-1.98,Reversal,Enter on reversal signals,London Session,,0.01,,,,1902.1,87905,88394,0.76,Bearish,,
XAUUSD,1900.17,1918.8,18.63,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1895.72,88079,88469,3.42,Bullish,,
XAUUSD,1916.55,1923.11,6.56,Scalping,Scalp short dips,New York Session,,0.01,,,,1911.75,87187,87058,2.05,Neutral,,
XAUUSD,1985.09,1992.94,7.85,Scalping,Scalp short dips,New York Session,,0.01,,,,1983.5,24641,24336,2.34,Bullish,,
XAUUSD,1954.15,1968.64,14.49,Reversal,Enter on reversal signals,London Session,,0.01,,,,1949.44,45673,45662,1.21,Neutral,,
XAUUSD,1913.9,1932.01,18.11,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1910.93,98514,98756,1.95,Bearish,,
XAUUSD,1930.65,1943.37,12.72,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1928.62,77429,77422,1.79,Bearish,,
XAUUSD,1907.39,1914.27,6.88,Scalping,Scalp short dips,London Session,,0.01,,,,1904.55,3690,3673,0.72,Bearish,,
XAUUSD,1883.19,1900.43,17.24,Reversal,Enter on reversal signals,London Session,,0.01,,,,1878.27,7455,7793,0.82,Bullish,,
XAUUSD,1995.54,1994.8,-0.74,Momentum,Follow momentum trend,London Session,,0.01,,,,1992.57,46929,46790,3.01,Neutral,,
XAUUSD,1977.7,1992.63,14.93,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1975.38,91013,91373,1.22,Bullish,,
XAUUSD,1910.25,1922.55,12.3,Reversal,Enter on reversal signals,London Session,,0.01,,,,1906.72,54331,54238,1.08,Bearish,,
XAUUSD,1886.08,1898.46,12.38,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1884.12,50283,50111,2.01,Bullish,,
XAUUSD,1860.17,1850.71,-9.46,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1858.87,11442,11396,2.81,Bearish,,
XAUUSD,1865.21,1856.14,-9.07,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1863.69,66021,66283,0.69,Bearish,,
XAUUSD,1892.16,1896.52,4.36,Momentum,Follow momentum trend,New York Session,,0.01,,,,1890.65,82388,82014,2.23,Bearish,,
XAUUSD,1960.21,1961.81,1.6,Momentum,Follow momentum trend,London Session,,0.01,,,,1958.6,38662,38358,0.86,Neutral,,
XAUUSD,1887.37,1903.14,15.77,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1885.81,77786,78237,0.61,Neutral,,
XAUUSD,1938.42,1956.09,17.67,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1934.86,96483,96158,0.66,Bearish,,
XAUUSD,1853.68,1865.33,11.65,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1851.95,21173,21241,3,Bullish,,
XAUUSD,1989.63,2007.7,18.07,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1987.25,52810,52889,0.85,Bullish,,
XAUUSD,1951.73,1950.39,-1.34,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1947.14,29427,29417,0.64,Neutral,,
XAUUSD,1970.59,1974.08,3.49,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1967.69,79493,79638,1.81,Bearish,,
XAUUSD,1964.65,1971.77,7.12,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1960.98,58182,57912,3.03,Bullish,,
XAUUSD,1926.43,1946.1,19.67,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1924.74,63824,63877,1.29,Bearish,,
XAUUSD,1936.04,1952.45,16.41,Reversal,Enter on reversal signals,London Session,,0.01,,,,1934.27,79994,79866,1.77,Bullish,,
XAUUSD,1905.46,1904.74,-0.72,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1904.3,40201,40363,0.62,Neutral,,
XAUUSD,1886.63,1885.96,-0.67,Scalping,Scalp short dips,New York Session,,0.01,,,,1884.95,91594,91235,1.85,Bearish,,
XAUUSD,1957.01,1953.01,-4,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1954.9,53770,53841,2.23,Bearish,,
XAUUSD,1897.4,1901.79,4.39,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1895.69,16638,16323,2.21,Bullish,,
XAUUSD,1889.3,1902.37,13.07,Scalping,Scalp short dips,New York Session,,0.01,,,,1887.95,69894,69673,1.5,Bullish,,
XAUUSD,1914.56,1924.1,9.54,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1913.08,79533,79252,1.45,Bullish,,
XAUUSD,1947.96,1962.51,14.55,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1945.12,32359,32042,0.82,Bearish,,
XAUUSD,1914.01,1932.56,18.55,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1912.18,85861,86187,1.6,Neutral,,
XAUUSD,1907.53,1897.84,-9.69,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1905.07,90708,90494,0.8,Neutral,,
XAUUSD,1919.8,1937.32,17.52,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1916.79,28414,28841,2.8,Bullish,,
XAUUSD,1990.63,1999.95,9.32,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1986.87,98369,98839,3.4,Neutral,,
XAUUSD,1969.59,1988.05,18.46,Scalping,Scalp short dips,New York Session,,0.01,,,,1968.43,14930,15001,3.41,Bullish,,
XAUUSD,1915.28,1934.65,19.37,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1911.08,21000,20643,3.1,Neutral,,
XAUUSD,1993.46,1995.45,1.99,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1989.95,19238,19113,2.3,Bearish,,
XAUUSD,1999.54,2006.24,6.7,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1998.21,89505,89803,2.6,Bullish,,
XAUUSD,1995.41,1989.63,-5.78,Reversal,Enter on reversal signals,London Session,,0.01,,,,1990.92,65775,65642,1.36,Neutral,,
XAUUSD,1886.51,1895.89,9.38,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1881.83,16058,15645,2.39,Bearish,,
XAUUSD,1924.89,1921.05,-3.84,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1923.65,44592,44649,1.87,Neutral,,
XAUUSD,1854.6,1868.45,13.85,Reversal,Enter on reversal signals,London Session,,0.01,,,,1852.49,61915,62260,1.95,Bearish,,
XAUUSD,1932.95,1925.94,-7.01,Momentum,Follow momentum trend,New York Session,,0.01,,,,1928.73,9263,9559,2.77,Bearish,,
XAUUSD,1940.81,1952.77,11.96,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1936.82,88359,88034,1.35,Neutral,,
XAUUSD,1971.98,1967.54,-4.44,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1970.24,80557,80730,1.45,Neutral,,
XAUUSD,1894.76,1906.61,11.85,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1892.92,51015,50736,3.27,Bearish,,
XAUUSD,1914.63,1914.5,-0.13,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1912.15,96746,96464,0.67,Bearish,,
XAUUSD,1994.03,2005.17,11.14,Momentum,Follow momentum trend,New York Session,,0.01,,,,1991.09,42358,42732,1.96,Bearish,,
XAUUSD,1952.36,1959.5,7.14,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1948.89,98427,98177,3.24,Bullish,,
XAUUSD,1987.1,2005.07,17.97,Scalping,Scalp short dips,New York Session,,0.01,,,,1984.62,67124,66887,2.33,Bearish,,
XAUUSD,1952.68,1969.14,16.46,Scalping,Scalp short dips,New York Session,,0.01,,,,1949.83,63832,63333,2.14,Bullish,,
XAUUSD,1913.45,1903.83,-9.62,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1909.46,17430,17801,1.25,Bearish,,
XAUUSD,1911.32,1907,-4.32,Momentum,Follow momentum trend,London Session,,0.01,,,,1910.17,88311,88604,1.53,Bullish,,
XAUUSD,1943.1,1956.05,12.95,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1941.09,43321,43448,3.06,Bearish,,
XAUUSD,1910.52,1919.57,9.05,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1906.67,17061,17311,2.18,Bearish,,
XAUUSD,1901.3,1919.74,18.44,Momentum,Follow momentum trend,London Session,,0.01,,,,1896.72,2248,1900,2.04,Bearish,,
XAUUSD,1896,1888.16,-7.84,Momentum,Follow momentum trend,New York Session,,0.01,,,,1892.95,56416,56374,0.8,Neutral,,
XAUUSD,1997.78,2004.49,6.71,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1994.65,53213,53064,0.55,Neutral,,
XAUUSD,1988.28,1992.15,3.87,Momentum,Follow momentum trend,London Session,,0.01,,,,1986.85,72216,71810,3.39,Bearish,,
XAUUSD,1914.37,1931.06,16.69,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1911.58,89136,89122,1.63,Bullish,,
XAUUSD,1887.22,1907.05,19.83,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1884.09,8861,9282,2.31,Bullish,,
XAUUSD,1932.95,1930.89,-2.06,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1930.98,73418,72958,0.74,Bearish,,
XAUUSD,1938.29,1928.83,-9.46,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1936.21,19554,19345,2.55,Neutral,,
XAUUSD,1948.39,1960.77,12.38,Momentum,Follow momentum trend,New York Session,,0.01,,,,1945.88,85960,85668,3.3,Bullish,,
XAUUSD,1877.75,1877.57,-0.18,Momentum,Follow momentum trend,London Session,,0.01,,,,1876.67,82087,81825,2.23,Neutral,,
XAUUSD,1971.32,1981.54,10.22,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1969.03,54539,54947,0.88,Bullish,,
XAUUSD,1891.52,1891.22,-0.3,Scalping,Scalp short dips,New York Session,,0.01,,,,1889.67,71314,71282,2.25,Bearish,,
XAUUSD,1853.96,1844.9,-9.06,Scalping,Scalp short dips,New York Session,,0.01,,,,1851.65,32121,32087,2.8,Neutral,,
XAUUSD,1953,1943.54,-9.46,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1951.52,47646,47907,1.72,Bullish,,
XAUUSD,1984.53,1996.46,11.93,Reversal,Enter on reversal signals,London Session,,0.01,,,,1979.97,82342,81996,3.14,Bearish,,
XAUUSD,1895.04,1910.9,15.86,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1891.67,46467,46454,2.45,Bearish,,
XAUUSD,1854.42,1853.17,-1.25,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1850.7,36422,36352,3.2,Bearish,,
XAUUSD,1923.21,1938.73,15.52,Scalping,Scalp short dips,London Session,,0.01,,,,1919.05,49927,50024,2.37,Neutral,,
XAUUSD,1945.96,1961.82,15.86,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1942.97,82997,83497,0.89,Neutral,,
XAUUSD,1886.77,1883.28,-3.49,Momentum,Follow momentum trend,London Session,,0.01,,,,1885.42,34186,34455,1.43,Bearish,,
XAUUSD,1885.28,1904.05,18.77,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1882.13,18202,18100,1.11,Neutral,,
XAUUSD,1882.2,1884.37,2.17,Scalping,Scalp short dips,London Session,,0.01,,,,1878.85,71489,71817,3.23,Bullish,,
XAUUSD,1950.47,1967.23,16.76,Scalping,Scalp short dips,London Session,,0.01,,,,1946.49,82772,82443,2.78,Bearish,,
XAUUSD,1866.59,1877.96,11.37,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1863.86,10963,10493,2.53,Bearish,,
XAUUSD,1924.38,1924.44,0.06,Scalping,Scalp short dips,London Session,,0.01,,,,1922.87,24748,24452,1.4,Neutral,,
XAUUSD,1892.07,1885.22,-6.85,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1889.93,15055,14895,1.05,Bearish,,
XAUUSD,1958.02,1959.1,1.08,Reversal,Enter on reversal signals,London Session,,0.01,,,,1955.57,35446,35457,2.77,Bullish,,
XAUUSD,1858.97,1859.53,0.56,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1855.39,45585,45700,1.92,Neutral,,
XAUUSD,1897.54,1907.41,9.87,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1894.26,75134,75545,1.18,Neutral,,
XAUUSD,1931.42,1935.64,4.22,Momentum,Follow momentum trend,London Session,,0.01,,,,1929,65464,65474,2.35,Bearish,,
XAUUSD,1989.99,1997,7.01,Reversal,Enter on reversal signals,London Session,,0.01,,,,1985.04,62472,62473,0.62,Bearish,,
XAUUSD,1892.11,1903.08,10.97,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1888.69,35885,35435,1.48,Bearish,,
XAUUSD,1982.44,1975.33,-7.11,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1980.49,84303,83838,1.91,Neutral,,
XAUUSD,1969.28,1971.69,2.41,Scalping,Scalp short dips,New York Session,,0.01,,,,1967.87,47657,47708,0.94,Bearish,,
XAUUSD,1945.83,1946.41,0.58,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1944.22,97931,97869,3.45,Bullish,,
XAUUSD,1931.56,1934.03,2.47,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1929.58,63780,64119,1.13,Bearish,,
XAUUSD,1867.03,1867.86,0.83,Momentum,Follow momentum trend,London Session,,0.01,,,,1865.39,13500,13161,0.89,Bearish,,
XAUUSD,1880.95,1884.99,4.04,Scalping,Scalp short dips,London Session,,0.01,,,,1879.2,67942,67467,1.11,Neutral,,
XAUUSD,1906.96,1900.5,-6.46,Scalping,Scalp short dips,New York Session,,0.01,,,,1904.82,33185,33134,2.81,Bearish,,
XAUUSD,1866.1,1879.93,13.83,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1864.41,68946,68683,1.78,Neutral,,
XAUUSD,1916.5,1917.4,0.9,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1911.91,7894,7444,2.2,Bearish,,
XAUUSD,1965.99,1970.38,4.39,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1964.67,18313,18538,0.56,Bullish,,
XAUUSD,1904.64,1899.37,-5.27,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1901.54,85718,85330,0.6,Bullish,,
XAUUSD,1991.71,1990.92,-0.79,Scalping,Scalp short dips,New York Session,,0.01,,,,1989.07,23491,23599,1.84,Neutral,,
XAUUSD,1883.39,1898.09,14.7,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1878.46,83867,83648,2.95,Neutral,,
XAUUSD,1873.28,1885.12,11.84,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1871.83,28648,28321,3.16,Bearish,,
XAUUSD,1934.02,1926.77,-7.25,Momentum,Follow momentum trend,New York Session,,0.01,,,,1931.43,64645,64525,0.76,Bearish,,
XAUUSD,1984.97,1986.03,1.06,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1980.09,69721,70022,2.12,Bullish,,
XAUUSD,1929.66,1944.47,14.81,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1925.2,51753,51645,3.24,Bearish,,
XAUUSD,1913.3,1916.15,2.85,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1909.03,31226,31477,1.66,Bullish,,
XAUUSD,1859.95,1876.92,16.97,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1857.92,22052,21677,2.99,Neutral,,
XAUUSD,1886.17,1890.03,3.86,Momentum,Follow momentum trend,London Session,,0.01,,,,1884.49,4286,4559,0.9,Bearish,,
XAUUSD,1956.9,1961.73,4.83,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1953.23,31091,30828,3.31,Neutral,,
XAUUSD,1894.44,1894.07,-0.37,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1889.72,65663,65840,2.75,Bearish,,
XAUUSD,1987.42,1993,5.58,Momentum,Follow momentum trend,London Session,,0.01,,,,1984.19,93892,93958,3.32,Bullish,,
XAUUSD,1850.07,1861.2,11.13,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1846.78,87249,87678,2.53,Neutral,,
XAUUSD,1961.26,1953.78,-7.48,Scalping,Scalp short dips,London Session,,0.01,,,,1959.14,76840,76727,1.59,Neutral,,
XAUUSD,1919.73,1918.67,-1.06,Scalping,Scalp short dips,New York Session,,0.01,,,,1915.65,79056,78622,3.31,Bearish,,
XAUUSD,1991.44,1995.97,4.53,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1989.69,66834,66353,1.33,Neutral,,
XAUUSD,1919.03,1918,-1.03,Momentum,Follow momentum trend,New York Session,,0.01,,,,1916.74,26768,27095,1.5,Bullish,,
XAUUSD,1967.08,1964.78,-2.3,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1964.38,90812,90837,2.6,Neutral,,
XAUUSD,1922.77,1917.16,-5.61,Reversal,Enter on reversal signals,London Session,,0.01,,,,1919.74,67402,67677,2.8,Neutral,,
XAUUSD,1965.64,1970.85,5.21,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1963.67,56484,56218,3.29,Bearish,,
XAUUSD,1912.69,1927.83,15.14,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1911.23,11988,11833,1.11,Neutral,,
XAUUSD,1987.87,1986.34,-1.53,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1984.43,45258,44788,2.89,Bearish,,
XAUUSD,1966.59,1967.4,0.81,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1964.44,46575,47036,2.72,Bearish,,
XAUUSD,1880.01,1883.06,3.05,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1876.69,86592,86760,0.69,Neutral,,
XAUUSD,1857.82,1849.58,-8.24,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1856.2,55118,55551,1.66,Bullish,,
XAUUSD,1850.92,1844.62,-6.3,Momentum,Follow momentum trend,New York Session,,0.01,,,,1848,38660,38425,1.35,Bearish,,
XAUUSD,1893.83,1894.82,0.99,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1890.7,97703,97814,1.41,Neutral,,
XAUUSD,1977.38,1974.98,-2.4,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1976.17,11961,12139,3.45,Bearish,,
XAUUSD,1875.85,1872.88,-2.97,Momentum,Follow momentum trend,New York Session,,0.01,,,,1873.5,42832,42650,2.43,Bullish,,
XAUUSD,1851,1855.39,4.39,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1849.46,5160,5508,2.65,Bullish,,
XAUUSD,1929.29,1935.98,6.69,Reversal,Enter on reversal signals,London Session,,0.01,,,,1928.04,74251,74698,3.43,Bearish,,
XAUUSD,1970.15,1975.27,5.12,Scalping,Scalp short dips,London Session,,0.01,,,,1965.19,91890,92275,1.63,Bullish,,
XAUUSD,1866.6,1878.83,12.23,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1864.31,28724,28963,2.91,Neutral,,
XAUUSD,1954.55,1963.64,9.09,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1950.31,85976,85753,1.8,Neutral,,
XAUUSD,1879.3,1884.42,5.12,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1877.28,29930,29712,3.11,Bearish,,
XAUUSD,1973.85,1977.19,3.34,Scalping,Scalp short dips,New York Session,,0.01,,,,1970.12,91166,91629,1.04,Bullish,,
XAUUSD,1967.79,1972.88,5.09,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1963.75,75642,75152,3.34,Neutral,,
XAUUSD,1916.24,1929.92,13.68,Reversal,Enter on reversal signals,New York Session,,0.01,,,,1912.86,80686,80902,1.16,Neutral,,
XAUUSD,1857.91,1855.03,-2.88,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1855.02,2783,2989,1.48,Neutral,,
XAUUSD,1954.69,1959.77,5.08,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1952.04,96318,96441,2.77,Bearish,,
XAUUSD,1892.76,1890.77,-1.99,Momentum,Follow momentum trend,London Session,,0.01,,,,1890.36,72940,73430,1.68,Bearish,,
XAUUSD,1870.83,1864.84,-5.99,Momentum,Follow momentum trend,New York Session,,0.01,,,,1866.11,31170,30982,2.32,Neutral,,
XAUUSD,1852.91,1865.33,12.42,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1848.59,83110,82950,1.83,Neutral,,
XAUUSD,1980.92,1986.31,5.39,Scalping,Scalp short dips,Tokyo Session,,0.01,,,,1976.06,28871,28450,2.73,Bullish,,
XAUUSD,1894.86,1909.9,15.04,Momentum,Follow momentum trend,London Session,,0.01,,,,1893.36,87403,87346,1.18,Bullish,,
XAUUSD,1882.52,1882.91,0.39,Momentum,Follow momentum trend,Tokyo Session,,0.01,,,,1878.6,12145,11906,0.68,Bullish,,
XAUUSD,1887.43,1898.02,10.59,Scalping,Scalp short dips,London Session,,0.01,,,,1882.68,70665,70508,1.4,Bearish,,
XAUUSD,1942.93,1936.51,-6.42,Momentum,Follow momentum trend,London Session,,0.01,,,,1941.21,54529,54864,1.92,Neutral,,
XAUUSD,1953.86,1967.9,14.04,Scalping,Scalp short dips,London Session,,0.01,,,,1952.59,10557,10992,1,Bearish,,
XAUUSD,1897.48,1906.81,9.33,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1893.52,24947,24633,1.56,Neutral,,
XAUUSD,1981.96,1979.54,-2.42,Reversal,Enter on reversal signals,London Session,,0.01,,,,1978.66,2228,2101,1.7,Bullish,,
XAUUSD,1909.62,1906.48,-3.14,Scalping,Scalp short dips,Sydney Session,,0.01,,,,1905.25,47408,47837,0.67,Bullish,,
XAUUSD,1853.26,1870.43,17.17,Momentum,Follow momentum trend,New York Session,,0.01,,,,1851.7,30825,30387,2.25,Bullish,,
XAUUSD,1993.84,1991.49,-2.35,Momentum,Follow momentum trend,New York Session,,0.01,,,,1989.66,60237,59829,3.15,Bullish,,
XAUUSD,1940.2,1944.94,4.74,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1938.39,30427,30090,0.96,Neutral,,
XAUUSD,1966.64,1959.26,-7.38,Momentum,Follow momentum trend,New York Session,,0.01,,,,1964.99,30692,30787,2.29,Bullish,,
XAUUSD,1989.23,2006.6,17.37,Scalping,Scalp short dips,New York Session,,0.01,,,,1987.57,74576,74226,2.49,Neutral,,
XAUUSD,1888.26,1883.82,-4.44,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1884,5766,6234,1.76,Neutral,,
XAUUSD,1937.91,1939.72,1.81,Reversal,Enter on reversal signals,Tokyo Session,,0.01,,,,1934.25,90387,90334,2.6,Bearish,,
XAUUSD,1916.82,1929.33,12.51,Momentum,Follow momentum trend,Sydney Session,,0.01,,,,1913.73,85374,85376,1.73,Bullish,,
XAUUSD,1859.61,1863.81,4.2,Reversal,Enter on reversal signals,Sydney Session,,0.01,,,,1857.17,67113,66860,2.01,Bullish,,
